y1,y2,x1,x2,c1,c2
36.049461,56.143833,3.187176,11.194645,2.3268266,-9.5076571
32.682724,54.704563,1.5993629,9.8853922,3.2672887,-3.198137
32.749897,58.556316,1.8024755,3.6413336,5.4224129,.87395966
35.373425,50.291092,1.0520766,6.6593828,3.7012269,-9.1172895
11.096052,27.177425,4.5188975,2.9054937,1.3187569,-6.0410423
20.337618,55.491985,.3877694,9.9257832,2.356344,-3.8599303
32.255943,57.040001,.952227,9.8086929,2.7485025,-6.9927502
34.254086,45.163551,1.1784947,4.8461332,2.2294834,-8.0038185
23.297239,49.873966,1.21842,11.668499,2.8232837,-9.2363853
56.217106,,2.9370368,-1.2345657,1.6873655,-3.1916773
13.221124,46.644775,2.7444658,10.513772,3.4633791,-5.1904879
45.619728,59.131912,3.5067747,9.972846,3.3974357,-9.9395409
35.205181,72.945618,.50715017,12.846241,2.4674637,-6.2237086
-1.2618098,25.050953,-.30882102,1.6086173,3.7640467,-3.2126286
2.7594938,65.334587,-.75981015,10.103046,3.604198,-6.8677149
30.986191,43.212616,1.0795404,6.6233721,1.4376922,-3.1877708
26.570263,56.648998,5.2736554,8.6545849,4.3427305,-9.0369005
32.086182,69.774239,1.5463709,11.565483,4.3433981,-4.7936068
44.886547,64.416763,2.5855663,8.857913,3.0310211,-3.3769293
33.060394,62.096935,1.5699931,11.818557,3.7103064,-.71716893
50.813992,54.236801,2.8426223,9.2298841,2.9722657,-.24557936
28.124819,54.89888,1.2449256,10.198168,2.858016,-8.555006
58.196903,69.847099,2.9240663,8.2087202,3.956121,-.064819932
29.357021,52.990501,3.157397,9.2542763,3.7685108,-2.5765994
40.328285,73.541267,2.6748333,13.590345,4.2134337,-2.0566654
40.804428,53.879135,3.4510646,15.055649,1.394715,-4.1713457
36.002033,47.39883,1.8056314,5.67134,2.7128432,-3.5386801
16.737514,43.019936,1.522193,4.2584,4.8616066,-.68512511
33.788174,,1.0772941,-.42907906,3.1785121,.33880675
48.450558,59.436089,1.8899242,10.218115,3.4729078,-5.9282446
17.408566,29.748234,.03986901,1.4847941,2.6949434,-5.0007515
53.804173,58.271042,5.329545,8.2982101,3.5283954,-2.1481111
39.688488,49.283657,2.779866,7.8474374,3.1747119,-2.9232643
43.064152,,3.0801046,-3.3253565,1.5183266,-1.8906195
36.264271,49.086521,4.2629948,10.116008,1.8422462,-6.7037754
18.541519,43.425556,2.6661112,7.7009363,2.9398236,-5.5889812
25.766235,39.717365,.45418644,3.8562551,1.5009873,-3.9204903
43.75713,64.575981,1.4294866,7.8322067,3.2621002,-2.6481295
17.081648,58.432003,.86475378,8.0051622,4.8211794,1.6754928
32.455017,57.137142,3.2403345,9.3889198,3.3153548,-3.5321753
47.931747,52.055359,2.8692334,8.3068495,1.9945272,-2.2500162
26.020786,49.81284,1.0203941,8.1652794,2.4586546,-4.850276
23.451866,61.470184,1.8557817,10.662333,4.3986902,-1.5996187
28.687078,54.646816,.48399258,6.8020144,2.3718534,-1.2947311
19.19688,48.176895,.097888589,7.2759976,1.4546485,-3.6663835
24.01429,26.471073,1.2582514,3.5564637,1.9640307,-8.904439
42.821476,59.80999,2.7262101,10.513056,1.5811553,-3.1292164
41.693096,54.25391,3.2616873,9.12257,4.3773808,-1.8864424
18.850927,59.592415,3.5712276,15.711984,3.8580172,-10.797556
33.172256,57.505112,.33129048,9.4153976,.98029876,-9.740489
32.64048,55.640087,1.5951902,13.91387,2.1373723,-4.2963095
21.835686,63.112213,1.1328204,15.038036,3.5476129,-6.7172618
31.946335,-41.188736,4.4939117,.016150951,2.833688,-6.0966954
13.646437,42.607273,-.19491959,6.1651039,1.4792254,-6.9657469
47.07793,45.861786,4.9922881,6.7830176,3.2711725,-3.9157932
24.649025,71.942078,3.5576644,11.668376,5.0909266,-6.850791
35.505013,47.729195,1.0686754,5.491375,2.2870071,-.3167491
24.274834,26.005674,1.36127,3.6809034,1.1931767,-5.1844993
27.542482,56.700428,2.967093,11.796685,4.7425241,-3.0860958
31.006176,59.213253,1.9600233,5.9310064,4.0588207,-1.8185189
36.396919,57.024799,1.9793885,13.443838,3.921911,-7.375597
27.239908,46.801357,.86820722,10.119404,1.5314088,-11.766042
17.870531,46.577812,3.0193779,7.4829612,3.1091363,-.33201516
52.964386,44.260178,5.0397768,5.0871029,2.3302696,-5.875844
36.460682,50.128521,3.0008702,7.7014952,2.9704721,-5.728569
47.288418,48.870956,2.2313724,5.5022469,1.966332,-2.7226868
30.29693,54.071079,2.5511804,11.298608,3.1877315,-5.0791855
35.419258,67.669197,3.6736319,14.394575,3.0187066,-.72963476
44.865292,49.774822,3.5637634,4.8855333,2.5849676,-2.1698558
14.496361,58.704056,6.6424527,10.550586,5.3830566,-1.6599932
30.246077,51.91687,1.3316102,8.0508423,3.219382,-2.9532657
7.7475562,65.282318,-.45712179,15.004564,3.745822,-3.3670428
41.88377,6.1868787,3.9361053,.47494888,4.1338854,5.4432764
27.470709,53.675869,1.2235367,10.024275,2.5240417,-5.4125361
8.0486031,38.615311,-.062230349,7.9155674,1.7923319,-2.4039273
25.926224,46.013439,2.070226,6.561626,3.8353434,-4.05831
29.091429,45.331673,2.5629849,4.8639784,2.8868256,-3.480515
34.823353,38.826313,3.3517618,6.291173,1.3419753,-6.9707069
42.199696,58.955353,3.1440899,14.440157,2.6433737,-9.9413261
35.411499,50.046425,2.5876987,6.4661322,1.2243887,-3.5579607
21.674536,60.211445,3.3426089,14.053765,3.9597549,-.22989988
33.337204,43.351414,2.0051537,5.1563458,2.1530304,-7.1464262
38.45829,47.564617,1.3024082,6.4748521,2.0436571,-1.1311039
20.615389,62.259949,.30610561,8.658289,4.1458807,3.4386654
28.920414,66.392883,.96827757,11.223368,4.2859654,-5.2493591
-2.6505947,62.018665,-1.4292049,5.3057804,3.6371408,-1.6971059
41.427296,55.742043,1.5229079,7.5930014,3.0921364,-5.7146897
40.145638,57.114971,2.7581947,6.4973564,3.995295,-4.356411
23.407211,54.006203,1.5405824,6.9806871,4.9099083,1.4641039
42.318409,,3.079232,-1.2304497,2.9762368,-4.3549428
36.628128,58.24184,2.5551326,7.2453527,2.4925511,-2.5861804
55.217937,62.196079,2.4807267,9.5378132,2.8856456,-8.730792
36.418568,55.845009,3.0999348,6.7756968,3.2889414,-8.5878592
31.715683,30.866289,1.2791973,1.565527,2.6532211,-.15955627
15.294824,59.806305,5.1701841,5.2014632,3.5812299,-3.9687281
34.61969,65.780441,1.554347,11.149982,5.4074202,-10.803783
29.140385,34.589367,3.6082606,5.4809856,1.6385567,-3.7818768
1.8975744,3.5388291,5.5110168,.21243715,3.1700468,-5.67976
51.356155,61.236324,2.7743268,9.5437603,3.1223972,-5.8655629
23.60059,27.807531,1.1022012,1.8002973,3.3533483,2.9127922
48.074184,55.38578,2.2969553,7.2420292,2.9885807,-5.241416
40.477242,68.522995,3.3570232,8.4709187,3.7801585,-1.8453231
33.804066,50.814308,1.308358,7.8678994,2.1418209,-7.1032152
37.38773,59.127621,2.7017422,8.6520538,4.3882008,-4.9546266
34.546265,49.453564,.91512048,5.9055147,1.9204967,-3.2480121
44.200703,49.540272,1.5471318,6.6624546,2.4464917,-.90560806
28.307095,52.824726,1.3033239,10.348033,2.0601182,-6.3630581
52.444088,58.339836,3.9584839,7.802433,4.0785604,-7.5827446
28.017969,41.215282,.96193451,6.2766118,1.5593398,-7.6889186
15.164927,50.877304,.099330008,7.6979003,3.1416831,-4.3179846
24.120106,46.947262,.75339198,6.9144421,2.9815226,-11.486486
41.689362,70.598259,2.0146623,13.402937,3.7260232,-3.452152
40.07243,59.885918,2.8758037,11.508524,4.2585659,-5.616293
30.331642,63.310478,1.2599325,11.373169,4.5521975,-5.1392279
43.086124,39.580204,4.1630287,6.403337,1.7567549,-3.8956013
36.257385,26.871206,2.2049518,1.7082539,2.8746331,-8.2385521
39.165455,55.993061,4.417273,12.852692,2.0926995,-6.4440079
26.466475,41.054367,1.6937602,4.6290369,2.9515336,-2.7747664
-1.0133048,62.80484,-.40499091,14.31601,4.7128739,-5.152667
-11.347941,51.923119,-.98188114,10.427286,3.4208744,-4.4867034
15.634365,34.466576,.59832907,4.2358608,2.4045875,-1.1326789
25.498819,60.405693,.84634507,16.932827,2.790045,-6.3951507
31.205067,42.66814,1.0688002,3.8949986,3.2620685,-5.9326878
49.276474,30.223385,3.1021264,1.5151105,2.6057448,-3.1983438
29.226421,49.621399,1.6714225,5.4715576,3.0552278,-4.2800317
70.256195,56.106136,4.7501783,5.1725621,2.9182866,-2.7636857
4.9161406,58.054726,-.52301884,11.231218,2.8373725,-6.5926642
35.430363,56.424305,3.60939,11.262947,2.3236003,-9.7630758
44.451149,64.864685,2.6178772,17.466185,1.8983678,-2.4028089
40.58366,63.470074,1.7659779,16.247368,3.1133058,-7.8620348
46.506741,30.898376,3.2577403,1.0171046,4.3048573,.94387269
27.196774,45.858543,2.3878593,5.2995825,3.0304754,-4.7677641
48.177597,65.80439,2.016052,7.8651581,3.9976726,-7.6787987
37.619724,22.605675,2.7442923,2.3765788,2.7733941,-3.840055
53.450504,66.597473,2.5607228,13.811871,2.7744086,-7.684607
32.489044,25.858192,1.5538123,2.2564054,2.8310413,-1.9544898
56.020527,52.435398,2.8826048,12.606596,1.5709976,-7.450304
20.666431,56.004929,.7232458,8.1013346,3.0776391,-4.1537828
44.294552,55.622192,2.0393085,13.058242,3.288481,2.1806028
38.796501,49.488682,1.6867721,10.074116,2.0949314,-4.7299786
12.930428,41.261047,4.5610189,6.5713878,1.6634057,-6.9544992
37.144257,51.333679,3.7681601,9.0343285,1.654044,-13.584125
43.830662,56.838463,2.4200068,10.617725,3.0474873,-5.5098057
14.277055,63.262108,-.147744,14.567722,2.7545214,-1.9721037
52.136753,56.530758,4.2489862,8.8514156,3.2952032,-7.8467536
53.78421,65.240189,1.8709989,8.7690134,3.5652335,-4.3872662
19.172361,60.809959,.75420958,17.517487,1.8412501,-8.2898731
13.516648,60.626492,.57858312,12.052011,4.3460722,-3.939631
11.21721,63.197254,-.89445078,11.339564,2.5381818,-5.2028723
50.594578,60.809517,3.253686,13.042061,2.7379868,-5.6085582
39.601753,59.842251,2.9912872,9.2259388,3.4341176,-2.899395
45.535648,56.560577,2.4553747,8.0284729,4.1519561,-3.0463641
22.517792,52.815289,1.8889289,12.506313,2.3577056,-.91871798
57.393684,59.725182,3.5046511,8.8812618,2.1298389,-7.0264125
27.55238,58.75264,1.2370515,11.391026,4.0870252,-2.8282771
19.033806,49.448112,.74442899,8.3136778,3.0578067,-4.2359052
32.323914,,1.2783958,-1.2562838,2.961453,-.39020193
30.703123,49.538364,1.2472094,11.587025,1.2633414,-3.9080024
68.324593,,3.4342945,-1.4022875,3.3200331,-3.3472283
27.467623,65.247704,.97744656,11.427254,2.7734699,-2.9191966
32.429653,52.841785,1.2196711,7.2695541,3.8018162,-5.4525118
18.545391,60.822132,1.3673706,13.46554,4.1056528,-5.1138806
30.139906,44.517365,1.4778932,6.9168425,2.1215441,-3.7646937
36.086594,17.948172,1.8477356,1.3988667,2.2809839,-5.7396455
36.353481,57.323284,1.6766945,11.522446,2.5801988,-5.3333216
43.594288,64.814491,2.63169,9.4321775,3.5775886,-3.6545038
33.980534,56.612564,1.3080854,14.920101,2.349921,-10.712833
4.493124,34.581993,-.060001254,2.6019044,4.5101929,2.7682362
54.741905,63.033714,4.1226001,13.664537,2.8005526,-5.9106555
19.116531,43.428627,1.8878025,4.8243546,2.8158937,-1.1563513
26.88706,33.395199,2.6473289,2.849164,2.6829596,5.3797407
31.514397,,1.1528124,-3.7773266,2.9807343,-1.2792969
33.426178,57.035168,1.9386221,8.6906757,2.4886868,-5.9638505
53.308105,59.926533,3.699151,10.343266,4.940064,-.1713115
19.475201,41.421196,.51439899,5.0693312,2.8560576,-2.3931026
32.661034,43.775467,1.1045061,3.5330143,2.7343493,-1.9120429
35.181446,56.093746,2.0576823,12.228226,1.6611308,-9.0196486
8.7258778,61.857895,-.60079038,13.999547,2.3714318,-5.3640642
27.401428,,3.0176582,-.051710129,4.2207747,-.19788289
43.134308,51.832035,3.0543678,8.5746546,2.8128409,-4.2711606
19.513485,56.789089,.18754447,10.421197,2.1098392,-6.1469541
38.782253,39.842083,2.427418,4.5716209,2.8024786,.79931951
41.915741,52.933826,3.4173439,14.559563,2.1042957,-3.0119607
34.062717,64.96817,1.6512728,7.2769279,6.2552347,-4.3225126
43.592812,56.343655,2.6616924,7.9438467,2.2943163,-3.9674487
-23.829357,49.258942,-2.1342659,7.6078224,1.1717284,-1.2342119
4.3663402,56.567917,-.45551443,10.769245,2.5039692,-1.8878629
21.858938,51.592297,.62050688,4.7685461,3.7248254,-.75151372
12.638845,54.29744,-.37925905,9.8764601,2.582031,-6.6415863
47.573051,47.949478,2.8424821,6.7637501,1.7878271,-5.4279099
27.759785,50.817577,3.9581959,8.1129875,2.0883329,-5.8667111
41.99538,46.362003,2.1541984,9.4654894,1.5334265,-5.8684545
46.285774,23.512575,2.6306748,.95525837,2.1396918,-.23218012
27.986895,74.18605,1.4664813,10.771651,4.9260759,-5.6584663
34.134541,57.852993,1.2951939,10.244302,2.9106555,-3.1533151
30.704714,42.88269,2.9638596,2.7312846,2.740804,-1.0156047
35.535007,48.360275,2.8701301,5.9071188,2.7688451,-2.9780664
43.413845,59.323444,3.4614091,10.264325,2.4184513,-5.9901276
-6.8488846,57.055199,-1.3674787,5.9031906,3.101265,-2.847759
47.264221,55.312569,2.9812608,7.340929,4.3446698,-1.6527958
15.219952,41.588875,.208637,5.5198002,2.5742154,-8.1118174
15.751894,53.845509,.45762002,9.935935,3.1302295,-1.988019
35.528198,-20.14797,1.9211164,.06081152,2.6979988,-5.1698928
-23.718731,58.855892,-2.0365436,9.3827248,2.1432488,-3.2947595
13.819552,46.993492,.48224324,12.473906,2.1710231,-7.1590662
-6.2652183,42.993183,-.66479039,4.1241274,3.583607,1.0614393
28.603317,63.748253,3.032568,11.135549,3.0709944,-3.7227869
26.751217,57.333511,.50148547,5.9571753,3.2628918,-3.7420702
13.948126,57.220219,-.32808465,11.325989,1.7389387,-3.6826482
15.049192,37.261948,.72269773,6.1457071,2.4468098,-2.5360527
59.842091,55.924976,5.2738652,11.704916,.96350431,-9.1579227
25.790266,66.109032,.89310384,13.039265,3.2855577,-4.2783999
30.177759,43.277748,1.7408938,7.593657,1.5806915,-7.7093358
33.072876,34.882298,2.6597641,3.8649769,1.8901216,-4.0241189
22.159016,51.864147,1.1052724,14.226306,3.1422155,-8.0610018
28.897913,54.893337,1.7427332,7.5342202,3.5663438,-1.8770034
30.204769,55.078106,3.6118705,9.8396053,3.2120659,-5.1495571
23.618132,38.79784,.55368692,6.6846671,.92399287,-3.2964361
41.105518,60.550228,1.9475055,17.103916,1.9061291,-4.7551527
24.900509,49.584671,.66464162,6.7051325,2.2594039,-6.0194044
46.989441,59.350002,2.7814333,16.276779,2.0709326,-5.046145
38.363926,50.216877,2.609657,10.647361,3.9720242,1.0094101
26.721142,38.903118,1.4074951,7.8960576,1.6940085,-1.9724619
41.86945,44.374256,3.0854912,3.4557257,4.7502947,-.85345662
26.218674,56.472599,1.0780365,11.012631,4.6494331,-7.3986158
20.020927,47.437168,.94684672,9.2296019,2.2545226,-6.153996
28.688929,60.067734,1.0117965,9.8867607,2.7830877,.10046709
36.590851,47.288208,1.6336324,4.2761135,3.0110843,-2.3260031
37.14035,53.16069,2.0171871,9.2004204,2.6321721,-6.2159629
29.148481,61.715534,1.8949763,11.461809,5.2314448,-7.1251287
20.391655,62.346512,-.23227471,6.2977777,4.3434391,4.3002725
40.331715,25.571867,1.7623038,2.2199092,1.5494618,-3.8577054
31.471912,55.063465,.6700179,6.6294208,2.0480227,-3.928498
22.98052,50.768616,.84933591,5.3660631,2.8142333,-4.2835455
21.523651,62.284328,.57383931,16.456169,2.1410527,-3.290061
70.188225,62.283138,4.5948958,13.034174,1.7942144,-2.2426043
44.215466,62.440937,4.060133,10.471892,4.004797,-2.3720691
25.808241,37.077168,1.6427069,5.3172989,1.9673945,-.075129271
26.276152,53.036556,3.2630796,13.295657,1.6556358,-8.3659611
64.490005,59.761761,3.4505992,7.2422619,3.575763,-2.1054761
74.069313,47.434334,3.9885881,5.5508108,1.4809841,-2.7181783
16.217596,41.694489,1.0980957,6.6908827,4.0550942,-5.7032933
45.938492,46.519936,2.8920279,5.6496964,2.6869156,-8.0616169
44.536343,50.044903,2.5042582,10.402244,1.5100932,-10.421339
28.738535,49.147289,3.3842216,6.4919691,5.5290632,-2.4359674
35.051556,60.59095,2.9903965,12.241768,4.516068,-.7707752
55.094536,49.62331,2.7103505,5.7009325,3.040113,-5.5984936
33.972794,56.360508,3.7802179,7.4582653,4.0119534,-.90136981
44.813713,63.955265,2.7638187,9.5660048,5.1919632,-.40491724
60.283348,41.201046,4.3249869,4.6375761,2.5315056,-5.4713674
12.533907,45.110497,.015318573,3.4314466,4.1085482,-3.2049246
48.358723,43.916679,2.9862633,6.560462,1.6576767,-.91683865
42.819637,49.860996,4.9549294,4.8243704,3.7700379,-1.267941
48.43829,62.263203,3.2096117,12.667141,2.7041743,-10.974901
33.038731,50.294258,5.3652372,10.914989,2.8684559,-4.6822333
20.690676,58.757999,.67040253,6.5957193,4.2878513,-8.4378262
26.532627,51.917553,.09932214,6.6059055,1.9851819,-2.8361127
41.719276,50.093708,3.5923426,9.2343998,1.8357871,-5.4639812
40.311382,50.98563,1.7035621,8.7848625,2.7464654,-1.997107
21.845543,34.19508,2.2347181,4.8148174,2.5235345,-6.6465716
25.998016,65.818359,1.6368892,15.363719,4.4307213,-2.6550467
26.018606,52.395103,4.3167524,9.9269543,4.5370145,.27557635
45.159,38.291706,1.6218913,2.7517533,2.1698925,-1.488239
34.236946,54.104912,1.910296,17.022144,2.9144471,-3.1240528
29.631004,44.723389,2.5432787,5.1830425,2.5644326,-7.3406262
56.22974,65.104767,3.5949333,6.482491,5.8790817,-1.1586741
47.922462,62.576382,2.3689058,13.363913,2.9464791,-7.3875213
25.554199,34.264484,3.2413666,4.6458077,2.8348212,-3.2470789
29.687775,54.108604,1.3898398,6.2550001,4.0851316,-6.52917
18.517372,57.846737,.600178,6.9399595,4.3554659,-5.2709446
28.14423,51.135746,1.4434966,10.359541,2.8977654,-3.7381983
47.747757,57.339752,2.2630596,8.7855139,3.113703,-5.3234715
16.76651,45.120384,4.3743887,10.996263,-.065190554,-2.4049153
18.692019,58.65369,2.7481658,12.592316,5.0319853,-5.1279316
33.840599,35.216446,1.9518025,1.9917169,3.5306091,1.7093512
9.5627623,62.269333,-.20944715,15.482124,3.5046854,-4.4813447
49.883049,47.948757,3.2438459,9.0970058,3.1279099,-5.1846547
62.983273,57.040916,3.1789863,9.1566286,2.5233073,-9.3411312
29.698334,56.978958,1.2918776,5.8660398,3.0993741,-2.7950726
5.7911935,54.109886,-.67656136,8.942687,2.3191285,-6.0302877
36.926365,58.947659,2.016325,6.3093286,4.7303467,-.091920972
-21.102474,-7.7683477,-2.2563572,.083698273,2.1733055,-3.3235152
31.73905,55.468723,.49496889,7.9876213,1.4543357,-3.3120468
37.614372,54.406883,2.2388332,9.5681009,3.3448408,.44723701
28.906908,50.647717,1.3537546,6.6573906,3.9259911,-3.8529201
59.157795,58.231216,3.0500047,11.023277,1.620609,-7.8931012
20.325691,56.787617,.67002898,11.695585,3.1711347,-5.9990058
9.123702,53.140373,-.084429741,7.6442904,4.0905633,-3.8672137
-6.5088983,,4.3926697,-.57442665,3.530957,4.2776394
27.249908,33.479736,.49127352,1.8894672,2.059011,-.91869652
38.620201,46.239342,2.614727,6.0487704,2.716527,-5.6876121
45.056454,56.18161,1.6335412,4.8212614,3.3834054,-7.2396812
39.297329,45.480236,2.8140361,4.7686791,2.8573668,-7.1467137
30.702175,34.688126,3.1270134,4.0923257,2.0551524,-4.5687504
56.915157,50.429726,2.3057623,3.3803353,2.1549487,-4.0297413
16.144205,55.357666,.14099973,6.5400987,3.5019894,-1.0568624
27.063889,52.45763,2.2876675,9.1784325,2.050318,-4.2539396
33.153561,50.523304,1.291458,10.23459,1.250124,-3.6930027
32.823376,63.718945,.83859491,6.4172935,4.567626,2.0421557
36.379227,50.651562,1.1164185,3.8390474,3.4759419,-1.8880491
46.87302,65.388901,2.5832367,7.4194045,3.5539818,-7.0193872
44.057175,61.508892,2.2874582,5.6015091,5.1285238,.24033642
28.052979,13.756337,.49072903,.58374166,2.6310527,-1.108938
52.789547,58.957691,3.1511006,14.970537,2.1359985,-10.870669
50.667576,49.857613,2.6902511,5.8254633,3.1241055,-3.6983609
44.221863,61.008907,4.7226944,9.5553083,3.9200706,-3.0514247
48.59539,52.579842,2.1987495,6.931457,2.5333183,-7.1153784
51.954575,53.324936,3.7925882,11.023602,2.4511318,-2.7564595
36.327801,68.370354,1.7194202,10.673545,4.4553852,-1.6230304
48.202095,51.601208,3.4497764,11.238086,1.0373627,-1.0791248
13.495155,63.805065,-.21874905,13.387827,3.2901261,-6.8906193
40.768051,32.985363,1.2116269,2.1538725,1.3323311,-1.1942749
26.910732,41.762344,.89526534,4.9644585,3.0399745,1.4794927
25.420647,59.988132,.83262539,15.277007,2.9185836,-6.0190949
35.041828,63.398239,1.9678557,12.771441,3.1017621,-10.42295
29.482845,55.178051,1.9185064,14.045722,2.5119078,-5.2659316
25.523197,12.112505,3.1269441,.49098253,2.6820984,-4.9593658
39.085785,60.310013,1.8089091,8.7580118,2.926033,-4.9812698
43.079494,66.121445,4.8895307,10.408679,3.7641721,-8.9387379
24.296598,56.453331,4.2924352,9.9912024,4.5198188,-4.1200509
22.340727,51.614525,.36202788,9.9274731,1.8288652,-8.1940804
33.681656,43.320904,1.39574,7.1149244,2.4700222,-7.30899
26.101267,37.701672,1.6777422,7.5213218,1.3115252,.15305519
22.471832,46.353569,1.1646997,6.5956507,3.041492,-6.3375325
29.417665,51.870888,1.442971,12.238188,2.0316675,-2.6850743
55.105698,34.705433,2.4273164,3.9437118,1.2358834,-8.4995499
35.459751,56.619255,3.1354463,10.076229,2.2179613,-5.7273707
30.579844,50.24181,4.0637116,8.3907156,2.460252,1.5631186
29.683502,54.730721,3.0289054,10.768314,2.9723258,-5.0682354
-5.5173836,64.118713,-1.7051613,12.050149,3.2336271,-7.0444613
21.968456,59.863377,1.1397946,8.5061684,4.7293615,-4.0594201
32.440804,55.887684,1.2613599,7.3068609,2.7008407,-4.795012
48.377876,58.653572,2.5460517,7.3928585,2.407434,-5.4387527
7.2856069,46.654617,-.05047226,9.3965616,2.64657,-6.6989951
36.492947,42.004948,2.2541571,4.8610992,3.0092828,-.22239971
27.657927,60.008694,3.9889319,12.605305,3.6369178,-2.1650283
25.742834,45.628128,1.2157896,10.082649,1.2244951,-8.6644564
58.383015,62.619968,3.3636005,10.312047,3.4505494,-1.8727062
44.772003,40.708515,2.267077,2.9145684,1.474898,-2.5261927
30.759516,47.165089,1.7654574,5.9651222,4.10742,-1.0558865
28.808212,38.231766,1.794493,3.9673738,.86092043,.50181818
9.2114382,60.776699,.24557459,11.946539,4.1762667,-1.4161748
32.000362,53.529945,1.5108995,9.6403742,2.3002963,-2.1763806
24.136189,39.718975,1.128356,5.4553251,2.6532106,-3.3423562
39.599274,49.209354,1.8051732,6.9399519,2.7743869,-3.5243943
35.745224,41.728512,1.9928937,5.8282251,2.212064,-2.9333379
52.209248,75.367943,1.7858351,11.95708,3.9845223,-.49514568
40.423168,58.624382,1.5398525,13.356289,3.3609221,-7.8703194
47.165531,46.757671,4.3931794,6.4793472,2.6447244,-3.5191972
50.536873,52.581356,3.669446,9.3689137,2.0029721,-6.1908607
50.267242,48.906593,5.3333154,4.5834951,3.6548588,-1.3140769
30.318342,46.863338,1.2114486,7.5185289,2.3071485,-4.5858216
30.867434,56.98354,2.4675612,12.213734,2.8917608,-3.8624308
41.178726,50.773674,2.263453,4.7735786,2.318357,-1.7892148
37.532253,30.278698,3.4774609,2.5055757,2.944844,-4.8493629
69.627213,58.968281,2.8521335,14.515809,.68778014,-8.7894659
47.124062,66.922035,3.8848355,15.033176,3.3273997,-7.4578438
18.494631,60.964214,.69058394,10.254264,4.198029,-2.5937402
51.327469,48.049709,3.0065801,9.7757483,1.5068747,-3.8249986
40.457325,61.901012,1.9368396,13.12337,2.3469071,-4.409194
22.038683,53.907997,2.0696759,9.1554832,3.6683657,-1.857901
44.249336,70.364624,1.8291966,9.9346142,4.046185,-5.9533253
38.265072,44.724316,1.8753208,6.2806602,2.5517571,-5.5166607
43.760555,51.785538,3.7035177,12.199756,1.8207341,-7.2864366
30.030762,41.362156,3.1074846,6.0863533,1.8900737,-.31675088
13.294589,37.241966,.6188249,5.3151169,2.2802923,-1.2487833
29.44842,50.471478,2.098963,5.8965855,3.69649,-3.4478076
35.963623,63.18293,2.6718433,11.54896,2.8464446,-2.8011281
32.889156,43.766682,2.1115377,4.5776105,2.4313354,-4.1303177
-11.853068,40.410225,-.70093405,4.0296583,4.3153286,-1.2291762
8.77913,57.959167,-.43368608,9.5441895,2.9739861,-6.4610987
32.312069,72.805092,1.4508741,19.200161,3.7976756,-8.7000065
19.868116,49.95752,1.1481329,9.8577147,2.4997768,-8.6614408
38.116089,45.122154,4.8243542,7.609633,3.9497533,-1.780102
29.09952,60.232246,1.5241222,10.114354,3.5889506,-2.2099078
51.408295,65.826378,2.4577994,9.7100859,3.2174294,-4.607676
14.693486,48.680622,1.2466247,8.9537878,4.2558489,-3.5252845
-44.225861,55.745224,-3.4345796,7.063561,2.7947946,2.1245275
22.348562,51.304798,.57339585,8.1242409,1.9720923,-3.7121069
17.727386,51.182621,1.3496052,7.7489686,2.5242555,-6.7089386
5.6538415,45.496544,-.19092435,4.0523167,4.4252586,-.9876579
13.40602,50.604759,-.16631347,5.7420406,3.7535303,-4.039907
27.261707,62.058464,1.9928291,8.563571,4.4740372,.24554884
45.060856,44.203861,3.9651041,4.9342985,2.1423523,-4.9717131
37.345119,52.104473,5.2670102,10.219723,2.6850665,-.64023674
40.650311,43.637901,.98010057,3.7740116,1.3315685,2.1077168
41.690868,37.120029,2.3011887,1.9014177,3.4069543,4.1743336
29.513281,50.763939,.64865732,6.1516142,2.360435,-3.2204251
21.138514,49.267494,1.7905872,5.2832069,5.5289354,-3.5099068
35.5116,34.548618,1.5727171,2.9869432,2.0484171,-.38576341
36.60033,56.236336,4.5202799,8.044488,2.7795217,1.1281809
32.594509,70.886902,2.1037157,18.360039,4.9362354,-.55969501
26.650515,49.918884,4.0986338,11.246212,2.0305669,-8.7955055
37.140652,38.860367,1.122865,5.0415497,1.2827265,-3.9321411
25.041771,36.693932,.47507995,2.371244,3.0890818,-2.8775952
14.613425,55.212585,-.45687252,5.9851952,2.9936166,-6.8286481
29.931061,70.594437,.35141098,10.202311,2.9515204,-3.1170883
42.303837,58.436234,2.2628684,3.2747874,4.3764124,-3.7204096
41.055817,67.632759,2.5155671,14.763512,4.4398232,-8.1425362
60.003796,59.796169,3.3486118,6.0760269,3.4351411,-7.2323399
52.047005,69.536026,3.5269797,11.671286,4.573698,-4.6276522
44.222504,50.7304,2.230422,5.6875954,2.2677536,-2.9078066
26.711634,34.841911,4.9211059,3.8038383,3.789727,-.61935127
24.706087,41.137962,.36768484,5.3229866,.94574118,-6.0364761
19.181583,67.492935,3.4255733,12.886687,4.4242473,-2.7099671
38.733913,58.868965,3.348834,7.0025568,4.3415952,-4.6651707
43.17551,54.650776,3.3511617,12.677778,4.4391289,-1.4144661
11.771314,74.571136,-.063516378,12.524284,5.642591,.6474489
43.920742,52.488194,2.4849358,5.0445619,4.2352023,-5.3570175
41.097874,69.797852,3.895426,11.889367,5.2005167,-3.6185937
36.503994,60.060387,1.3557676,9.138937,2.7121234,.81798196
33.512497,56.342587,2.2632878,9.3700933,2.3706703,-6.3477812
